977270567 13216
995575231 13114
995575597 0
995811536 31513
995812664 35857
995914691 35858
995918814 35885
995921911 35913
996007072 35918
996007135 35890
996007323 35891
996007421 35929
996483874 36287
996535041 36283
996535094 36289
996535162 36309
996535297 36309
996535327 36311
996535391 36309
996535498 36307
996535586 36337
996535715 36325
996537004 36328
996537080 36349
996558396 36348
996740978 36385
996740992 36388
996777986 36368
996863583 36401
996880155 36416
996886010 36457
997030197 36430
997058688 36937
997058823 36959
997058870 36959
997059899 36963
997062801 36965
997062845 36971
997066006 36980
997224029 37570
997224052 37273
997224142 37275
997224165 37355
997224199 37439
997224217 37475
997224335 37477
997224379 37481
997224428 37487
997224448 37452
997224522 37456
997224551 37451
997224590 37434
997224692 37437
997288011 37451
997296719 37451
997297730 37453
997307608 37453
997307827 37454
997308708 37460
997556200 37460
997556221 37464
997556247 37465
997556298 37588
997556374 37730
997556405 37740
997556443 37741
997556464 37745
997556582 38077
997556610 38111
997556648 38118
997556671 38215
997557352 38211
997567641 38211
997567703 38213
997577521 38235
997577557 38247
997738630 38343
997738705 38756
997738951 38774
997738982 38808
997739136 38830
997739181 38875
997739285 39311
997739486 39315
997739544 39476
997880399 39499
997880570 39646
997880617 39649
997880634 39639
997880663 39639
997880693 39641
997880761 39641
997880793 39663
997880808 39663
997880862 39663
997880968 39664
997880987 39699
997881039 39699
997881063 39700
997881091 39700
997881143 39701
997881365 39702
997914332 38932
997914369 38789
997914489 38789
997914584 38808
997914651 38807
997914686 38940
997914783 38944
998323295 38975
998885955 38976
999041554 39107
999238887 39111
1000365419 39157
1000593456 39150
1000593628 41238
1000593670 42008
1000593745 41799
1000593781 41803
1000593884 41801
1000676721 41809
1000676833 41871
1000676852 41884
1000676913 41894
1000676939 41897
1000676988 41901
1000677048 41968
1000677137 41968
1000677178 41970
1000677240 42139
1000761549 42133
1000761575 42133
1000935565 42136
1000937370 42136
1001107815 42136
1001265228 42127
1001265291 42134
1001265321 42134
1001265411 42558
1001265466 42557
1001265589 42728
1001373662 42732
1001373745 42467
1001373763 42472
1001373928 42487
1001374006 42519
1001374026 42605
1001374186 42605
1001442473 42605
1002752007 45764
1002752479 46331
1002839745 46711
1002842938 46711
1002940275 47154
1002965407 47156
1002974321 47162
1002987364 47248
1002987499 47247
1002988404 47258
1003079477 47260
1003114868 48155
1003172384 48403
1003172776 48415
1003199474 48488
1003273838 48501
1003276697 48521
1003278547 48521
1003284256 48521
1003285839 49575
1003290003 49581
1003316129 49581
1003319831 49595
1003327189 49695
1003341935 49695
1003342770 49695
1003351327 49449
1003444033 49579
1003450867 49579
1003452138 49579
1003454796 49589
1003456425 49589
1003458107 49589
1003494601 49595
1003498898 49690
1003499772 49701
1003503266 49701
1003506644 49711
1003511031 49699
1003612329 50897
1003622756 50897
1003793795 51360
1003795399 51358
1003801610 51346
1003832988 51320
1003838734 51358
1003852554 51350
1003863775 51350
1003863813 51352
1003863856 51352
1003867110 51360
1003868401 51359
1003881930 51451
1003908881 51491
1003941580 51781
1004010154 51875
1004020271 51969
1004046911 52209
1004047062 52209
1004050203 52253
1004052854 52261
1004056541 52409
1004088881 52417
1004184267 52439
1004184758 52450
1004186413 52452
1004189650 52453
1004238229 52453
1004264277 52501
1004264888 52536
1004265942 52643
1004266840 52643
1004269642 52644
1004269730 52696
1004270536 52764
1004274409 52758
1004277597 52772
1004277796 52772
1004289354 52708
1004290972 52790
1004293859 52829
1004298110 52799
1004298863 52815
1004378445 52821
1004378860 52825
1004380086 52843
1004381060 52842
1004385262 52844
1004463967 52844
1004473824 52848
1004475882 53072
1004476442 53102
1004477581 53084
1004479405 53186
1004480678 53288
1004487989 53328
1004491828 53332
1004495342 53332
1004552943 53516
1004557218 53518
1004557253 53519
1004728862 53541
1004748593 53659
1004754168 53795
1004840903 53751
1004843222 53793
1004874696 53793
1004881820 53807
1004902584 53928
1004903429 53970
1004915066 53992
1004921155 54050
1004923265 54132
1004927130 54242
1004949447 54242
1004981728 54295
1004982380 54303
1004982971 54303
1004983426 54303
1004984611 54303
1004984809 54333
1004986258 54428
1004990111 54444
1005004155 54450
1005019615 54672
1005045760 55605
1005052010 55645
1005053203 55733
1005054072 55722
1005054357 55722
1005054823 55818
1005057799 55869
1005063698 55905
1005064517 56255
1005065627 56269
