977270567 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
995575231 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
995575597 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
995811536 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
995812664 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
995914691 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
995918814 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
995921911 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
996007072 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
996007135 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
996007323 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
996007421 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
996483874 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
996535041 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
996535094 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
996535162 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
996535297 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
996535327 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
996535391 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
996535498 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
996535586 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
996535715 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
996537004 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
996537080 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
996558396 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
996740978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
996740992 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
996777986 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
