1219586575 4581 1450 5 262 1009 1 640 164 146 60 612 0 246 636 336 0 612 236 0 1
1219587123 4581 1450 5 262 1009 1 640 164 146 60 613 0 246 636 336 0 612 236 0 1
1219594960 4581 1450 5 262 1009 1 640 164 146 61 613 0 246 636 336 0 612 236 0 1
1219596710 4581 1450 5 262 1009 1 640 164 146 61 613 0 247 636 336 0 612 236 0 1
1219597755 4581 1450 5 262 1009 1 640 164 146 61 613 0 248 636 336 0 612 236 0 1
1219598386 4581 1450 5 262 1009 1 640 164 146 61 613 0 249 636 336 0 612 236 0 1
1219598674 4581 1450 5 262 1009 1 640 164 146 61 613 0 250 636 336 0 612 236 0 1
1219599463 4581 1450 5 262 1009 1 640 164 146 61 613 0 251 636 336 0 612 236 0 1
1219618508 4581 1450 5 263 1009 1 640 164 146 61 613 0 251 636 336 0 612 236 0 1
1219618645 4581 1450 5 264 1009 1 640 164 146 61 613 0 251 636 336 0 612 236 0 1
1219619846 4581 1450 5 265 1009 1 640 164 146 61 613 0 251 636 336 0 612 236 0 1
1219622054 4581 1450 5 265 1009 1 640 164 146 61 614 0 251 636 336 0 612 236 0 1
1219622249 4581 1450 5 265 1009 1 640 164 146 61 615 0 251 636 336 0 612 236 0 1
1219622948 4581 1450 5 265 1009 1 640 164 146 61 616 0 251 636 336 0 612 236 0 1
1219623329 4581 1450 5 266 1009 1 640 164 146 61 616 0 251 636 336 0 612 236 0 1
1219623349 4581 1450 5 266 1009 1 640 164 146 61 617 0 251 636 336 0 612 236 0 1
1219623451 4581 1450 5 266 1009 1 640 164 146 61 618 0 251 636 336 0 612 236 0 1
1219629546 4581 1450 5 266 1009 1 641 164 146 61 618 0 251 636 336 0 612 236 0 1
1219631344 4581 1450 5 266 1009 1 642 164 146 61 618 0 251 636 336 0 612 236 0 1
1219645200 4581 1450 5 266 1009 1 642 164 146 61 618 0 251 636 336 0 612 236 0 1
1219645732 4581 1450 5 266 1009 1 642 164 146 61 618 0 251 636 336 0 612 236 0 1
1219654394 4581 1450 5 266 1009 1 642 164 146 61 618 0 251 636 336 0 612 236 0 1
1219678783 4581 1450 5 266 1009 1 642 164 146 61 618 0 251 636 336 0 612 236 0 1
1219681923 4581 1450 5 266 1009 1 642 164 147 61 618 0 251 636 336 0 612 236 0 1
1219696092 4581 1450 5 266 1009 1 642 164 147 61 618 0 251 637 336 0 612 236 0 1
1219702890 4581 1450 5 266 1009 1 642 164 147 61 619 0 251 637 336 0 612 236 0 1
1219704707 4582 1450 5 266 1009 1 642 164 147 61 619 0 251 637 336 0 612 236 0 1
1219713739 4583 1450 5 266 1009 1 642 164 147 61 619 0 251 637 336 0 612 236 0 1
1219714183 4584 1450 5 266 1009 1 642 164 147 61 619 0 251 637 336 0 612 236 0 1
1219734638 4584 1450 5 266 1009 1 642 164 147 61 619 0 251 637 336 0 612 236 0 1
1219734823 4584 1450 5 266 1009 1 642 164 147 61 619 0 251 637 336 0 612 236 0 1
1219766305 4584 1450 5 266 1009 1 642 164 147 61 619 0 251 637 336 0 612 236 0 1
1219766981 4584 1450 5 266 1009 1 642 164 147 61 619 0 251 637 336 0 612 236 0 1
1219768883 4584 1450 5 266 1009 1 642 164 147 61 619 0 251 637 336 0 612 236 0 1
1219768889 4584 1450 5 266 1010 1 642 164 147 61 619 0 251 637 336 0 612 236 0 1
1219769251 4584 1450 5 266 1010 1 642 164 147 61 619 0 251 637 336 0 612 236 0 1
1219773967 4584 1450 5 266 1010 1 642 164 147 61 619 0 251 637 336 0 612 236 0 1
1219779497 4584 1450 5 266 1010 1 642 164 147 61 619 0 251 637 336 0 612 236 0 1
1219779653 4584 1450 5 266 1010 1 642 164 147 61 620 0 251 637 336 0 612 236 0 1
1219782099 4584 1450 5 266 1010 1 642 164 147 61 621 0 251 637 336 0 612 236 0 1
1219782747 4584 1450 5 266 1010 1 642 164 147 61 622 0 251 637 336 0 612 236 0 1
1219783084 4584 1450 5 266 1010 1 642 164 147 61 623 0 251 637 336 0 612 236 0 1
1219793129 4584 1450 5 266 1011 1 642 164 147 61 623 0 251 637 336 0 612 236 0 1
1219797202 4584 1450 5 266 1011 1 642 164 147 62 623 0 251 637 336 0 612 236 0 1
1219800283 4584 1450 5 267 1011 1 642 164 147 62 623 0 251 637 336 0 612 236 0 1
1219800980 4584 1450 5 268 1011 1 642 164 147 62 623 0 251 637 336 0 612 236 0 1
1219801246 4584 1450 5 269 1011 1 642 164 147 62 623 0 251 637 336 0 612 236 0 1
1219801623 4584 1450 5 270 1011 1 642 164 147 62 623 0 251 637 336 0 612 236 0 1
1219863046 4584 1450 5 270 1011 1 642 165 147 62 623 0 251 637 336 0 612 236 0 1
1219863410 4585 1450 5 270 1011 1 642 165 147 62 623 0 251 637 336 0 612 236 0 1
1219867062 4585 1450 5 270 1011 1 642 165 147 62 624 0 251 637 336 0 612 236 0 1
1219867135 4585 1450 5 270 1011 1 642 165 147 62 625 0 251 637 336 0 612 236 0 1
1219868221 4585 1450 5 270 1011 1 642 165 147 62 625 0 251 637 336 0 612 236 0 1
1219868477 4585 1450 5 270 1011 1 642 165 147 62 625 0 251 637 336 0 612 236 0 1
1219868747 4585 1450 5 270 1011 1 642 165 147 62 625 0 251 637 336 0 612 236 0 1
1219868891 4585 1450 5 270 1011 1 642 165 147 62 625 0 251 637 336 0 612 236 0 1
1219878665 4585 1450 5 271 1011 1 642 165 147 62 625 0 251 637 336 0 612 236 0 1
1219879434 4585 1450 5 272 1011 1 642 165 147 62 625 0 251 637 336 0 612 236 0 1
1219880608 4585 1450 5 272 1011 1 642 165 147 63 625 0 251 637 336 0 612 236 0 1
1219880674 4585 1450 5 273 1011 1 642 165 147 63 625 0 251 637 336 0 612 236 0 1
1219884369 4586 1450 5 273 1011 1 642 165 147 63 625 0 251 637 336 0 612 236 0 1
1219899237 4586 1450 5 273 1011 1 642 165 147 63 625 0 251 637 337 0 612 236 0 1
1219924858 4586 1450 5 273 1011 1 642 165 147 64 625 0 251 637 337 0 612 236 0 1
1219951319 4586 1450 5 273 1011 1 642 165 147 64 625 0 251 637 337 0 612 236 0 1
1219959421 4586 1450 5 273 1011 1 642 166 147 64 625 0 251 637 337 0 612 236 0 1
1219959460 4586 1450 5 273 1011 1 642 167 147 64 625 0 251 637 337 0 612 236 0 1
1219963260 4586 1450 5 273 1011 1 642 167 147 64 625 0 251 637 337 0 612 236 0 1
1219964655 4586 1450 5 274 1011 1 642 167 147 64 625 0 251 637 337 0 612 236 0 1
1219965381 4586 1450 5 275 1011 1 642 167 147 64 625 0 251 637 337 0 612 236 0 1
1219968403 4586 1450 5 276 1011 1 642 167 147 64 625 0 251 637 337 0 612 236 0 1
1219968587 4586 1450 5 277 1011 1 642 167 147 64 625 0 251 637 337 0 612 236 0 1
1219974207 4587 1450 5 277 1011 1 642 167 147 64 625 0 251 637 337 0 612 236 0 1
1219981930 4587 1450 5 277 1011 1 642 167 147 64 625 0 251 637 337 0 612 236 0 1
1219982388 4587 1450 5 277 1011 1 642 167 147 64 625 0 251 637 337 0 612 236 0 1
1219982524 4587 1450 5 277 1011 1 642 167 147 64 625 0 251 637 337 0 612 236 0 1
1219990493 4587 1450 5 277 1011 1 642 167 147 64 625 0 251 637 338 0 612 236 0 1
1220004591 4587 1450 5 277 1011 1 642 167 147 64 625 0 251 637 338 0 612 236 0 1
1220004764 4587 1450 5 277 1011 1 642 167 147 64 625 0 251 637 338 0 612 236 0 1
1220004841 4587 1450 5 277 1011 1 642 167 147 64 625 0 251 637 338 0 612 236 0 1
1220021087 4588 1450 5 277 1011 1 642 167 147 64 625 0 251 637 338 0 612 236 0 1
1220021587 4589 1450 5 277 1011 1 642 167 147 64 625 0 251 637 338 0 612 236 0 1
1220028996 4589 1450 5 277 1012 1 642 167 147 64 625 0 251 637 338 0 612 236 0 1
1220029017 4589 1450 5 277 1013 1 642 167 147 64 625 0 251 637 338 0 612 236 0 1
1220029458 4589 1450 5 277 1014 1 642 167 147 64 625 0 251 637 338 0 612 236 0 1
1220029595 4589 1450 5 277 1015 1 642 167 147 64 625 0 251 637 338 0 612 236 0 1
1220031452 4589 1450 5 277 1015 1 642 168 147 64 625 0 251 637 338 0 612 236 0 1
